date,meantemp,humidity,wind_speed,meanpressure,meantemp_lag_1,meantemp_lag_2,meantemp_lag_3,meantemp_lag_7,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_7,wind_speed_lag_1,wind_speed_lag_2,wind_speed_lag_3,wind_speed_lag_7,meanpressure_lag_1,meanpressure_lag_2,meanpressure_lag_3,meanpressure_lag_7,temp_roll_mean_7,temp_roll_std_7,temp_roll_mean_14,temp_roll_std_14,sin_day,cos_day,temp_humidity_index
2013-01-25,12.25,67.0,5.55,1020.75,13.833333333333334,14.0,9.5,13.833333333333334,60.66666666666666,60.16666666666666,79.66666666666667,92.16666666666669,6.166666666666667,4.016666666666667,3.083333333333333,8.950000000000001,1020.5,1020.5,1021.8,1014.5,12.30748299319728,1.7180709029856767,13.541496598639457,1.9467670817841551,0.4169258813287287,0.908940487313808,9.268333333333334
2013-01-26,12.666666666666666,64.16666666666667,6.800000000000001,1019.6666666666666,12.25,13.833333333333334,14.0,12.5,67.0,60.66666666666666,60.16666666666666,76.66666666666667,5.55,6.166666666666667,4.016666666666667,5.883333333333333,1020.75,1020.5,1020.5,1021.6666666666666,12.081292517006803,1.5825904860646887,13.29404761904762,1.867916236747227,0.4324994021339788,0.901634220265486,7.8604166666666675
2013-01-27,12.857142857142858,65.57142857142857,5.557142857142857,1018.1428571428572,12.666666666666666,12.25,13.833333333333334,11.285714285714286,64.16666666666667,67.0,60.66666666666666,75.28571428571429,6.800000000000001,5.55,6.166666666666667,8.471428571428572,1019.6666666666666,1020.75,1020.5,1020.2857142857144,12.105102040816325,1.5911701440712356,13.198809523809524,1.8631383334785705,0.44794493940789115,0.8940611451454876,8.305714285714286
2013-01-28,14.833333333333334,56.0,3.7,1017.8333333333334,12.857142857142858,12.666666666666666,12.25,11.2,65.57142857142857,64.16666666666667,67.0,77.0,5.557142857142857,6.800000000000001,5.55,2.22,1018.1428571428572,1019.6666666666666,1020.75,1021.0,12.329591836734693,1.5669680905712826,12.986224489795918,1.7022614980430342,0.4632579225674917,0.88622350294858,7.2
2013-01-29,14.125,65.5,3.2375,1016.625,14.833333333333334,12.857142857142858,12.666666666666666,9.5,56.0,65.57142857142857,64.16666666666667,79.66666666666667,3.7,5.557142857142857,6.800000000000001,3.083333333333333,1017.8333333333334,1018.1428571428572,1019.6666666666666,1021.8,12.848639455782314,1.7242971867551795,13.129081632653063,1.7709785601966734,0.4784338202547012,0.8781236129591848,9.715833333333334
2013-01-30,14.714285714285714,70.42857142857143,1.0571428571428572,1017.8571428571428,14.125,14.833333333333334,12.857142857142858,14.0,65.5,56.0,65.57142857142857,60.16666666666666,3.2375,3.7,5.557142857142857,4.016666666666667,1016.625,1017.8333333333334,1018.1428571428572,1020.5,13.509353741496598,0.9308697717812049,13.086989795918369,1.7370825029055967,0.49346814167723735,0.8697638720650646,9.948035714285714
2013-01-31,16.2,65.6,2.96,1018.4,14.714285714285714,14.125,14.833333333333334,13.833333333333334,70.42857142857143,65.5,56.0,60.66666666666666,1.0571428571428572,3.2375,3.7,6.166666666666667,1017.8571428571428,1016.625,1017.8333333333334,1020.5,13.61139455782313,1.027728255489256,13.149914965986394,1.7815842633499572,0.5083564379375122,0.8611467540480452,9.652571428571427
2013-02-01,16.0,73.0,2.22,1016.0,16.2,14.714285714285714,14.125,12.25,65.6,70.42857142857143,65.5,67.0,2.96,1.0571428571428572,3.2375,5.55,1018.4,1017.8571428571428,1016.625,1020.75,13.949489795918367,1.425296155647422,13.128486394557823,1.7394975566474975,0.5230943033491326,0.8522748088519838,11.825999999999999
2013-02-02,16.285714285714285,77.57142857142857,1.3285714285714287,1017.1428571428572,16.0,16.2,14.714285714285714,12.666666666666666,73.0,65.6,70.42857142857143,64.16666666666667,2.22,2.96,1.0571428571428572,6.800000000000001,1016.0,1018.4,1017.8571428571428,1019.6666666666666,14.485204081632654,1.384209325873051,13.283248299319729,1.896343373308724,0.5376773767406141,0.8431506618282,12.411428571428571
2013-02-03,18.0,65.57142857142857,1.8571428571428568,1015.2857142857144,16.285714285714285,16.0,16.2,12.857142857142858,77.57142857142857,73.0,65.6,65.57142857142857,1.3285714285714287,2.22,2.96,5.557142857142857,1017.1428571428572,1016.0,1018.4,1018.1428571428572,15.002210884353742,1.2622664255190112,13.553656462585035,2.040497158835724,0.5521013427459208,0.8337770129585915,10.67877551020408
2013-02-04,17.428571428571427,74.28571428571429,11.114285714285714,1014.5714285714286,18.0,16.285714285714285,16.0,14.833333333333334,65.57142857142857,77.57142857142857,73.0,56.0,1.8571428571428568,1.3285714285714287,2.22,3.7,1015.2857142857144,1017.1428571428572,1016.0,1017.8333333333334,15.736904761904762,1.3017229773460064,14.033248299319727,2.2452251049526177,0.5663619330814524,0.8241566360566663,13.371428571428574
2013-02-05,16.625,92.375,9.725,1016.375,17.428571428571427,18.0,16.285714285714285,14.125,74.28571428571429,65.57142857142857,77.57142857142857,65.5,11.114285714285714,1.8571428571428568,1.3285714285714287,3.2375,1014.5714285714286,1015.2857142857144,1017.1428571428572,1016.625,16.10765306122449,1.3693070591205667,14.4781462585034,2.2576929944602857,0.580454927809098,0.8142923779467267,16.099642857142854
2013-02-06,16.666666666666668,71.33333333333333,8.633333333333333,1018.6666666666666,16.625,17.428571428571427,18.0,14.714285714285714,92.375,74.28571428571429,65.57142857142857,70.42857142857143,9.725,11.114285714285714,1.8571428571428568,1.0571428571428572,1016.375,1014.5714285714286,1015.2857142857144,1017.8571428571428,16.464795918367347,1.056242434605244,14.987074829931972,1.8073404661791708,0.5943761565849831,0.804187157621448,11.859166666666665
2013-02-07,15.6,59.4,10.74,1018.6,16.666666666666668,16.625,17.428571428571427,16.2,71.33333333333333,92.375,74.28571428571429,65.6,8.633333333333333,9.725,11.114285714285714,2.96,1018.6666666666666,1016.375,1014.5714285714286,1018.4,16.743707482993194,0.7217816708460151,15.177551020408163,1.835609515186414,0.6081214998935418,0.7938439653781019,9.9
2013-02-08,14.0,70.42857142857143,9.257142857142856,1017.1428571428572,15.6,16.666666666666668,16.625,16.0,59.4,71.33333333333333,92.375,73.0,10.74,8.633333333333333,9.725,2.22,1018.6,1018.6666666666666,1016.375,1016.0,16.657993197278913,0.8253113645143129,15.303741496598638,1.796398431934438,0.6216868902665479,0.7832658619336791,10.986857142857144
2013-02-09,15.428571428571429,61.285714285714285,9.257142857142856,1016.8571428571428,14.0,15.6,16.666666666666668,16.285714285714285,70.42857142857143,59.4,71.33333333333333,77.57142857142857,9.257142857142856,10.74,8.633333333333333,1.3285714285714287,1017.1428571428572,1018.6,1018.6666666666666,1017.1428571428572,16.372278911564624,1.3004728183796563,15.428741496598638,1.6197642279342184,0.6350683134867438,0.7724559775191742,8.58
2013-02-10,15.25,71.5,3.475,1017.125,15.428571428571429,14.0,15.6,18.0,61.285714285714285,70.42857142857143,59.4,65.57142857142857,9.257142857142856,9.257142857142856,10.74,1.8571428571428568,1016.8571428571428,1017.1428571428572,1018.6,1015.2857142857144,16.24982993197279,1.3494141579992618,15.626020408163265,1.412399679235117,0.6482618097757122,0.7614175109532997,11.03142857142857
2013-02-11,15.875,70.5,5.325,1016.5,15.25,15.428571428571429,14.0,17.428571428571427,71.5,61.285714285714285,70.42857142857143,74.28571428571429,3.475,9.257142857142856,9.257142857142856,11.114285714285714,1017.125,1016.8571428571428,1017.1428571428572,1014.5714285714286,15.856972789115646,1.1388385093189144,15.796938775510203,1.1766664882495508,0.6612634749656386,0.7501537286959042,10.75125
2013-02-12,15.333333333333334,70.33333333333333,7.416666666666667,1017.5,15.875,15.25,15.428571428571429,16.625,70.5,71.5,61.285714285714285,92.375,5.325,3.475,9.257142857142856,9.725,1016.5,1017.125,1016.8571428571428,1016.375,15.635034013605443,0.9098831296852178,15.871343537414964,1.1435143356426205,0.6740694616546161,0.7386679638813748,11.165416666666665
2013-02-13,16.285714285714285,70.14285714285714,6.085714285714287,1016.0,15.333333333333334,15.875,15.25,16.666666666666668,70.33333333333333,70.5,71.5,71.33333333333333,7.416666666666667,5.325,3.475,8.633333333333333,1017.5,1016.5,1017.125,1018.6666666666666,15.450510204081633,0.7999970052449012,15.95765306122449,1.0427247597625453,0.6866759803451553,0.726963615332308,10.755238095238093
2013-02-14,17.333333333333332,63.833333333333336,4.333333333333333,1014.1666666666666,16.285714285714285,15.333333333333334,15.875,15.6,70.14285714285714,70.33333333333333,70.5,59.4,6.085714285714287,7.416666666666667,5.325,10.74,1016.0,1017.5,1016.5,1018.6,15.396088435374148,0.7115439157832081,16.069897959183674,0.9813589866182887,0.6990793005655562,0.7150441465537444,10.395714285714284
2013-02-15,19.166666666666668,65.33333333333333,10.183333333333335,1011.6666666666666,17.333333333333332,16.285714285714285,15.333333333333334,14.0,63.833333333333336,70.14285714285714,70.33333333333333,70.42857142857143,4.333333333333333,6.085714285714287,7.416666666666667,9.257142857142856,1014.1666666666666,1016.0,1017.5,1017.1428571428572,15.643707482993197,1.0263121669195783,16.150850340136053,1.038025024149827,0.7112757519738152,0.7029130847082615,11.324444444444444
2013-02-16,14.428571428571429,92.71428571428572,8.485714285714286,1008.0,19.166666666666668,17.333333333333332,16.285714285714285,15.428571428571429,65.33333333333333,63.833333333333336,70.14285714285714,61.285714285714285,10.183333333333335,4.333333333333333,6.085714285714287,9.257142857142856,1011.6666666666666,1014.1666666666666,1016.0,1016.8571428571428,16.381802721088434,1.4268774205990427,16.37704081632653,1.3115923912110632,0.7232617254437388,0.6905740195722293,17.7702380952381
2013-02-17,13.666666666666666,90.0,0.0,1012.6666666666666,14.428571428571429,19.166666666666668,17.333333333333332,15.25,92.71428571428572,65.33333333333333,63.833333333333336,71.5,8.485714285714286,10.183333333333335,4.333333333333333,3.475,1008.0,1011.6666666666666,1014.1666666666666,1017.125,16.23894557823129,1.5800569864548735,16.244387755102043,1.4116386153242593,0.7350336741329413,0.6780306024735382,12.985714285714288
2013-02-18,15.6,78.4,12.220000000000002,1016.2,13.666666666666666,14.428571428571429,19.166666666666668,15.875,90.0,92.71428571428572,65.33333333333333,70.5,0.0,8.485714285714286,10.183333333333335,5.325,1012.6666666666666,1008.0,1011.6666666666666,1016.5,16.012755102040817,1.837568638364796,15.93486394557823,1.4709130695860746,0.746588114532413,0.6652865452111116,10.714666666666666
2013-02-19,15.857142857142858,82.0,5.814285714285715,1015.7142857142856,15.6,13.666666666666666,14.428571428571429,15.333333333333334,78.4,90.0,92.71428571428572,70.33333333333333,12.220000000000002,0.0,8.485714285714286,7.416666666666667,1016.2,1012.6666666666666,1008.0,1017.5,15.9734693877551,1.8439331937873538,15.804251700680272,1.40791024505457,0.7579216274973472,0.6523456189565257,12.792
2013-02-20,17.714285714285715,74.71428571428571,5.814285714285715,1017.0,15.857142857142858,15.6,13.666666666666666,16.285714285714285,82.0,78.4,90.0,70.14285714285714,5.814285714285715,12.220000000000002,0.0,6.085714285714287,1015.7142857142856,1016.2,1012.6666666666666,1016.0,16.048299319727892,1.8241481482884563,15.749404761904762,1.3882972815530361,0.7690308592589181,0.6392116531380588,11.847551020408162
2013-02-21,20.0,67.28571428571429,6.614285714285714,1015.4285714285714,17.714285714285715,15.857142857142858,15.6,17.333333333333332,74.71428571428571,82.0,78.4,63.833333333333336,5.814285714285715,5.814285714285715,12.220000000000002,4.333333333333333,1017.0,1015.7142857142856,1016.2,1014.1666666666666,16.252380952380953,1.9318686296216891,15.824234693877552,1.4675147997841966,0.7799125224167177,0.6258885343075018,11.91918367346939
2013-02-22,20.5,65.625,10.875000000000002,1016.0,20.0,17.714285714285715,15.857142857142858,19.166666666666668,67.28571428571429,74.71428571428571,82.0,65.33333333333333,6.614285714285714,5.814285714285715,5.814285714285715,10.183333333333335,1015.4285714285714,1017.0,1015.7142857142856,1011.6666666666666,16.633333333333333,2.389317052807341,16.138520408163266,1.8397465019698491,0.7905633969115482,0.612380204990065,13.125
2013-02-23,17.428571428571427,74.85714285714286,9.257142857142856,1017.0,20.5,20.0,17.714285714285715,14.428571428571429,65.625,67.28571428571429,74.71428571428571,92.71428571428572,10.875000000000002,6.614285714285714,5.814285714285715,8.485714285714286,1016.0,1015.4285714285714,1017.0,1008.0,16.823809523809526,2.6624669310115636,16.60280612244898,2.0649464705420746,0.8009803309782905,0.5986906625177214,15.345714285714287
2013-02-24,16.857142857142858,78.85714285714286,7.400000000000001,1018.8571428571428,17.428571428571427,20.5,20.0,13.666666666666666,74.85714285714286,65.625,67.28571428571429,90.0,9.257142857142856,10.875000000000002,6.614285714285714,0.0,1017.0,1016.0,1015.4285714285714,1012.6666666666666,17.252380952380953,2.44524157277074,16.745663265306124,2.046561806832841,0.8111602420785621,0.5848239578463322,13.743673469387755
2013-02-25,16.875,72.875,4.6375,1018.25,16.857142857142858,17.428571428571427,20.5,15.6,78.85714285714286,74.85714285714286,65.625,78.4,7.400000000000001,9.257142857142856,10.875000000000002,12.220000000000002,1018.8571428571428,1017.0,1016.0,1016.2,17.708163265306123,1.9026272051631625,16.86045918367347,2.000775304252875,0.8211001178128892,0.5707841943569036,12.284642857142858
2013-02-26,17.857142857142858,70.0,17.587500000000002,1015.1428571428572,16.875,16.857142857142858,17.428571428571427,15.857142857142858,72.875,78.85714285714286,74.85714285714286,82.0,4.6375,7.400000000000001,9.257142857142856,5.814285714285715,1018.25,1018.8571428571428,1017.0,1015.7142857142856,17.89030612244898,1.7193757695538887,16.931887755102043,1.980636585635089,0.8307970168121247,0.5565755266413303,11.8125
2013-02-27,20.8,57.2,6.660000000000001,1015.2,17.857142857142858,16.875,16.857142857142858,17.714285714285715,70.0,72.875,78.85714285714286,74.71428571428571,17.587500000000002,4.6375,7.400000000000001,5.814285714285715,1015.1428571428572,1018.25,1018.8571428571428,1017.0,18.176020408163264,1.4738519028338126,17.11215986394558,1.9383522938498887,0.8402480696078469,0.5422021592729844,10.214285714285715
2013-02-28,19.428571428571427,52.85714285714285,12.957142857142856,1017.4285714285714,20.8,17.857142857142858,16.875,20.0,57.2,70.0,72.875,67.28571428571429,6.660000000000001,17.587500000000002,4.6375,6.614285714285714,1015.2,1015.1428571428572,1018.25,1015.4285714285714,18.616836734693873,1.7485838710041415,17.434608843537415,2.1538025541444505,0.8494504794814806,0.527668345562516,10.994285714285713
2013-03-01,17.333333333333332,49.333333333333336,24.066666666666663,1016.3333333333334,19.428571428571427,20.8,17.857142857142858,20.5,52.85714285714285,57.2,70.0,65.625,12.957142857142856,6.660000000000001,17.587500000000002,10.875000000000002,1017.4285714285714,1015.2,1015.1428571428572,1016.0,18.535204081632653,1.6854474523622531,17.584268707482995,2.2180606179271285,0.8584015232918917,0.512978386299228,9.584761904761905
2013-03-02,19.0,54.0,15.725,1016.25,17.333333333333332,19.428571428571427,20.8,17.428571428571427,49.333333333333336,52.85714285714285,57.2,74.85714285714286,24.066666666666663,12.957142857142856,6.660000000000001,9.257142857142856,1016.3333333333334,1017.4285714285714,1015.2,1017.0,18.0828231292517,1.4830109743520319,17.453316326530615,2.1710722919275516,0.8670985522812081,0.4981366284784055,9.36
2013-03-03,19.33333333333333,62.833333333333336,8.633333333333333,1016.1666666666666,19.0,17.333333333333332,19.428571428571427,16.857142857142858,54.0,49.333333333333336,52.85714285714285,78.85714285714286,15.725,24.066666666666663,12.957142857142856,7.400000000000001,1016.25,1016.3333333333334,1017.4285714285714,1018.8571428571428,18.30731292517007,1.4864010083298342,17.77984693877551,2.019646788918727,0.8755389928586302,0.4831474640149687,11.938333333333334
2013-03-04,17.6,71.0,5.5600000000000005,1015.8,19.33333333333333,19.0,17.333333333333332,16.875,62.833333333333336,54.0,49.333333333333336,72.875,8.633333333333333,15.725,24.066666666666663,4.6375,1016.1666666666666,1016.25,1016.3333333333334,1018.25,18.661054421768707,1.3741737561311906,18.184608843537415,1.6693634947632567,0.8837203473619977,0.4680153284438345,13.726666666666663
2013-03-05,20.875,61.875,4.1625000000000005,1016.375,17.6,19.33333333333333,19.0,17.857142857142858,71.0,62.833333333333336,54.0,70.0,5.5600000000000005,8.633333333333333,15.725,17.587500000000002,1015.8,1016.1666666666666,1016.25,1015.1428571428572,18.764625850340135,1.2376643241040302,18.32746598639456,1.5090475485591917,0.8916401947968874,0.45274469960737107,10.89
2013-03-06,20.857142857142858,65.28571428571429,6.871428571428573,1015.7142857142856,20.875,17.6,19.33333333333333,20.8,61.875,71.0,62.833333333333336,57.2,4.1625000000000005,5.5600000000000005,8.633333333333333,6.660000000000001,1016.375,1015.8,1016.1666666666666,1015.2,19.195748299319725,1.3856385761007146,18.685884353741496,1.4726443920951366,0.8992961915530253,0.4373400963303323,13.628392857142858
2013-03-07,23.428571428571427,57.142857142857146,8.728571428571428,1015.2857142857144,20.857142857142858,20.875,17.6,19.428571428571427,65.28571428571429,61.875,71.0,52.85714285714285,6.871428571428573,4.1625000000000005,5.5600000000000005,12.957142857142856,1015.7142857142856,1016.375,1015.8,1017.4285714285714,19.20391156462585,1.3967884274766438,18.910374149659866,1.5506246827104169,0.9066860720977985,0.4218060770826634,11.918367346938776
2013-03-08,24.166666666666668,44.833333333333336,7.1000000000000005,1014.8333333333334,23.428571428571427,20.857142857142858,20.875,17.333333333333332,57.142857142857146,65.28571428571429,61.875,49.333333333333336,8.728571428571428,6.871428571428573,4.1625000000000005,24.066666666666663,1015.2857142857144,1015.7142857142856,1016.375,1016.3333333333334,19.775340136054417,2.129854145735743,19.155272108843537,1.9541839098922318,0.9138076496466615,0.4061472386305789,10.503809523809522
2013-03-09,25.428571428571427,49.71428571428572,5.285714285714286,1009.2857142857144,24.166666666666668,23.428571428571427,20.857142857142858,19.0,44.833333333333336,57.142857142857146,65.28571428571429,54.0,7.1000000000000005,8.728571428571428,6.871428571428573,15.725,1014.8333333333334,1015.2857142857144,1015.7142857142856,1016.25,20.751530612244895,2.375829281392582,19.4171768707483,2.353235361246458,0.9206588168102428,0.3903682146763026,12.014285714285718
2013-03-10,23.142857142857142,57.57142857142857,4.228571428571429,1008.0,25.428571428571427,24.166666666666668,23.428571428571427,19.33333333333333,49.71428571428572,44.833333333333336,57.142857142857146,62.833333333333336,5.285714285714286,7.1000000000000005,8.728571428571428,8.633333333333333,1009.2857142857144,1014.8333333333334,1015.2857142857144,1016.1666666666666,21.669897959183675,2.791966149222448,19.98860544217687,2.7679651093317252,0.9272375462179537,0.374473674486883,14.639591836734692
2013-03-11,24.0,66.33333333333333,0.9333333333333332,1011.1666666666666,23.142857142857142,25.428571428571427,24.166666666666668,17.6,57.57142857142857,49.71428571428572,44.833333333333336,71.0,4.228571428571429,5.285714285714286,7.1000000000000005,5.5600000000000005,1008.0,1009.2857142857144,1014.8333333333334,1015.8,22.214115646258502,2.6270171341891886,20.43758503401361,2.7304872689910056,0.9335418911179212,0.35846832151248087,15.35142857142857
2013-03-12,23.5,62.5,4.933333333333334,1011.5,24.0,23.142857142857142,25.428571428571427,20.875,66.33333333333333,57.57142857142857,49.71428571428572,61.875,0.9333333333333332,4.228571428571429,5.285714285714286,4.1625000000000005,1011.1666666666666,1008.0,1009.2857142857144,1016.375,23.128401360544217,1.7056379694220036,20.946513605442174,2.6789056553500346,0.9395699859530622,0.342356891994542,15.0
2013-03-13,21.5,70.5,5.55,1009.0,23.5,24.0,23.142857142857142,20.857142857142858,62.5,66.33333333333333,57.57142857142857,65.28571428571429,4.933333333333334,0.9333333333333332,4.228571428571429,6.871428571428573,1011.5,1011.1666666666666,1008.0,1015.7142857142856,23.503401360544217,1.3863079355820729,21.349574829931974,2.60172466276014,0.945320046913132,0.3261441535642696,16.5675
2013-03-14,22.33333333333333,61.16666666666666,12.033333333333331,1013.1666666666666,21.5,23.5,24.0,23.428571428571427,70.5,62.5,66.33333333333333,57.142857142857146,5.55,4.933333333333334,0.9333333333333332,8.728571428571428,1009.0,1011.5,1011.1666666666666,1015.2857142857144,23.595238095238095,1.1890467608746342,21.39957482993197,2.597072628774441,0.9507903724625832,0.3098349038318025,13.150833333333331
2013-03-15,24.166666666666668,45.833333333333336,7.716666666666668,1016.1666666666666,22.33333333333333,21.5,23.5,24.166666666666668,61.16666666666666,70.5,62.5,44.833333333333336,12.033333333333331,5.55,4.933333333333334,7.1000000000000005,1013.1666666666666,1009.0,1011.5,1014.8333333333334,23.438775510204078,1.2829818954302132,21.607057823129253,2.5429628834923452,0.9559793438440766,0.2934339689665273,10.236111111111109
2013-03-16,20.33333333333333,67.66666666666667,3.7,1016.1666666666666,24.166666666666668,22.33333333333333,21.5,25.428571428571427,45.833333333333336,61.16666666666666,70.5,49.71428571428572,7.716666666666668,12.033333333333331,5.55,5.285714285714286,1016.1666666666666,1013.1666666666666,1009.0,1009.2857142857144,23.438775510204085,1.2829818954302132,22.09515306122449,2.304145793757458,0.9608854255574977,0.27694620226893646,16.35277777777778
2013-03-17,22.666666666666668,58.66666666666666,8.95,1015.0,20.33333333333333,24.166666666666668,22.33333333333333,23.142857142857142,67.66666666666667,45.833333333333336,61.16666666666666,57.57142857142857,3.7,7.716666666666668,12.033333333333331,4.228571428571429,1016.1666666666666,1016.1666666666666,1013.1666666666666,1008.0,22.710884353741495,1.4054631402466307,22.190391156462585,2.1911569486981683,0.9655071658143364,0.2603764827344581,11.928888888888885
2013-03-18,23.428571428571427,58.142857142857146,17.457142857142856,1009.4285714285714,22.666666666666668,20.33333333333333,24.166666666666668,24.0,58.66666666666666,67.66666666666667,45.833333333333336,66.33333333333333,8.95,3.7,7.716666666666668,0.9333333333333332,1015.0,1016.1666666666666,1016.1666666666666,1011.1666666666666,22.642857142857142,1.3925348969248184,22.428486394557826,2.0321569106405306,0.969843196967294,0.24372971360968387,13.179047619047621
2013-03-19,22.5,73.66666666666667,10.483333333333333,1011.0,23.428571428571427,22.666666666666668,20.33333333333333,23.5,58.142857142857146,58.66666666666666,67.66666666666667,62.5,17.457142857142856,8.95,3.7,4.933333333333334,1009.4285714285714,1015.0,1016.1666666666666,1011.5,22.561224489795915,1.3142668177023906,22.844812925170064,1.4921564806212062,0.9738922359149924,0.22701082094141847,17.25904761904762
2013-03-20,29.166666666666668,36.333333333333336,6.800000000000001,1009.5,22.5,23.428571428571427,22.666666666666668,21.5,73.66666666666667,58.142857142857146,58.66666666666666,70.5,10.483333333333333,17.457142857142856,8.95,5.55,1011.0,1009.4285714285714,1015.0,1009.0,22.418367346938773,1.2478899153782288,22.960884353741495,1.386612347700655,0.9776530844816641,0.2102247521189836,8.175
2013-03-21,23.83333333333333,58.5,10.5,1008.3333333333334,29.166666666666668,22.5,23.428571428571427,22.33333333333333,36.333333333333336,73.66666666666667,58.142857142857146,61.16666666666666,6.800000000000001,10.483333333333333,17.457142857142856,12.033333333333331,1009.5,1011.0,1009.4285714285714,1013.1666666666666,23.513605442176868,2.7581000457231233,23.55442176870748,2.0409087716721444,0.981124629771712,0.19337647441020586,17.0625
